,announce_ts,prefix,m17d-bgp,m17c-bgp,m169-bgp,m17d-openflow,m17c-openflow,m169-openflow
223,1569138354.462,55.41.58.0/24,1569181475.711398,,1569181475.266257,1569181475.868922,1569181479.757111,1569181475.269358
224,1569138375.021,3.210.105.0/24,1569181490.711683,,1569181486.318361,1569181490.730998,1569181489.775721,1569181486.323761
225,1569138379.591,113.43.49.0/24,1569181475.711398,,1569181473.690748,1569181475.801465,1569181474.789423,1569181473.696642
226,1569138286.526,241.187.147.0/24,1569181490.711683,,1569181486.528896,1569181490.737716,1569181489.775748,1569181486.531641
227,1569138286.734,99.155.40.0/24,1569181490.711683,,1569181486.737544,1569181490.750519,1569181489.779279,1569181486.742605
228,1569138317.707,239.197.9.0/24,,,1569181471.102195,,,1569181471.106928
229,1569138427.706,139.246.200.0/24,,,1569181487.056657,1569181490.816535,1569181489.795516,1569181487.062556
230,1569138405.745,206.42.78.0/24,,,1569181487.162919,1569181490.81656,1569181489.795516,1569181487.16949
231,1569138287.264,208.161.89.0/24,,,1569181487.269334,1569181490.821767,1569181489.795516,1569181487.275167
232,1569138424.491,48.224.22.0/24,,,1569181487.476341,1569181490.827238,1569181489.795526,1569181487.482955
233,1569138356.221,246.74.169.0/24,,,1569181486.95093,1569181490.807132,1569181489.795516,1569181486.957675
234,1569138422.403,139.242.155.0/24,1569181455.710548,,1569181451.855042,1569181455.758366,1569181454.765719,1569181451.860237
235,1569138288.617,92.221.157.0/24,1569181435.709779,1569181434.735672,1569181431.512027,1569181435.741437,1569181434.775833,1569181431.519768
236,1569138345.427,56.43.21.0/24,,,1569181488.834353,1569181490.88651,1569181489.795822,1569181488.841274
237,1569138288.935,234.130.36.0/24,,,1569181487.682991,,,1569181487.689353
238,1569138324.002,114.232.171.0/24,1569181485.711706,,1569181485.161835,1569181485.881568,1569181489.74756,1569181485.168873
239,1569138355.808,7.3.133.0/24,,,1569181489.25878,1569181490.906843,1569181489.799587,1569181489.265527
240,1569138397.639,249.55.234.0/24,,,1569181489.365505,1569181490.926142,1569181489.799587,1569181489.37337
241,1569138289.467,128.66.154.0/24,1569181490.711683,,1569181486.844638,1569181490.789393,1569181489.779279,1569181486.849127
242,1569138289.68,151.138.192.0/24,,,1569181489.685239,1569181490.939706,1569181494.745214,1569181489.689813
243,1569138387.4,99.48.225.0/24,1569181455.710548,,1569181450.495656,1569181455.714712,1569181454.751828,1569181450.49878
244,1569138290.406,42.160.53.0/24,,,1569181490.412119,1569181490.954152,1569181494.760629,1569181490.418524
245,1569138368.044,64.48.3.0/24,,,1569181490.618795,1569181490.971339,1569181494.76439,1569181490.622821
246,1569138290.826,251.184.37.0/24,1569181475.711398,,1569181473.05348,1569181475.787405,1569181474.776021,1569181473.058275
247,1569138417.668,188.223.63.0/24,,,1569181490.937738,1569181495.726178,1569181494.768642,1569181490.942724
248,1569138318.349,231.193.95.0/24,,,1569181491.043995,,,1569181491.051535
249,1569138315.626,83.206.157.0/24,1569181440.710149,1569181444.736072,1569181440.540022,1569181440.878612,1569181444.787912,1569181440.543149
250,1569138333.4,95.26.62.0/24,,,1569181491.461034,1569181495.726197,1569181494.778007,1569181491.464259
251,1569138361.938,67.9.224.0/24,,,1569181492.083126,1569181495.733088,1569181494.778007,1569181492.090559
252,1569138386.059,180.89.1.0/24,,,1569181492.189841,1569181495.741707,1569181494.778063,1569181492.196735
253,1569138409.18,235.36.172.0/24,,,1569181493.01639,,,1569181493.024568
254,1569138293.117,11.10.169.0/24,1569181460.710707,,1569181458.856787,1569181460.771389,1569181459.785859,1569181458.86138
255,1569138353.409,108.160.135.0/24,1569181485.711706,,1569181485.374056,1569181485.896729,1569181489.760459,1569181485.382144
256,1569138293.33,144.203.191.0/24,,,1569181493.33548,1569181495.789775,1569181494.784181,1569181493.344738
257,1569138293.436,61.97.134.0/24,,,1569181493.441095,1569181495.797806,1569181494.784181,1569181493.447679
258,1569138380.639,116.52.117.0/24,1569181455.710761,,1569181454.579097,1569181455.854012,1569181459.743759,1569181454.584003
259,1569138299.291,155.215.153.0/24,,,1569181488.621593,1569181490.879454,1569181489.795822,1569181488.626271
260,1569138294.487,211.140.141.0/24,,,1569181494.491737,1569181495.803431,1569181494.787256,1569181494.499375
261,1569138400.964,236.218.7.0/24,,,1569181433.689122,,,1569181433.69634
262,1569138401.591,225.5.97.0/24,,,1569181495.31869,,,1569181495.325282
263,1569138300.133,70.168.66.0/24,,,1569181495.424995,1569181495.821034,1569181499.748104,1569181495.431699
264,1569138295.526,39.109.213.0/24,,,1569181495.531802,1569181495.848161,1569181499.755576,1569181495.540328
265,1569138362.045,50.74.254.0/24,1569181485.711521,,1569181481.714826,1569181485.731204,1569181484.777575,1569181481.721486
266,1569138296.165,89.2.159.0/24,,,1569181496.170039,1569181500.742298,1569181499.772533,1569181496.17763
267,1569138296.271,17.77.234.0/24,,,1569181496.276107,1569181500.742298,1569181499.772533,1569181496.281714
268,1569138296.377,50.171.255.0/24,,,1569181496.38191,1569181500.748501,1569181499.772562,1569181496.386656
269,1569138296.684,58.159.71.0/24,,,1569181496.689048,1569181500.755736,1569181499.772562,1569181496.692973
270,1569138296.994,92.97.186.0/24,1569181485.711706,,1569181483.602688,1569181485.823463,1569181484.792552,1569181483.606158
271,1569138297.1,169.62.207.0/24,,,1569181492.804173,1569181495.77426,1569181494.784181,1569181492.80856
272,1569138381.255,98.254.47.0/24,,,1569181497.62512,1569181500.828834,1569181499.791477,1569181497.631996
273,1569138297.726,219.207.85.0/24,,,1569181497.730969,1569181500.83923,1569181499.791477,1569181497.736108
274,1569138297.832,195.209.117.0/24,,,1569181497.836828,1569181500.847266,1569181499.791477,1569181497.843263
275,1569138297.938,186.11.117.0/24,,,1569181497.941041,1569181500.856577,1569181499.791503,1569181497.947354
276,1569138426.247,115.229.52.0/24,,,1569181498.044837,1569181500.864392,1569181499.791503,1569181498.052784
277,1569138351.135,179.219.130.0/24,,,1569181498.150588,1569181500.873756,1569181499.791503,1569181498.156824
278,1569138362.655,252.213.138.0/24,1569181440.710149,1569181439.736013,1569181438.261824,1569181440.808061,1569181439.782644,1569181438.265002
279,1569138370.639,228.119.199.0/24,,,1569181498.675841,,,1569181498.680109
280,1569138298.984,4.172.31.0/24,,,1569181498.989133,1569181500.902546,1569181499.794397,1569181498.997127
281,1569138299.398,115.127.34.0/24,,,1569181499.402877,1569181500.912402,1569181499.794397,1569181499.408773
282,1569138300.238,141.187.148.0/24,,,1569181489.992322,1569181490.943429,1569181494.747816,1569181490.002623
283,1569138332.156,144.150.33.0/24,1569181440.710149,1569181444.736072,1569181440.225884,1569181440.862412,1569181444.777996,1569181440.228354
284,1569138300.653,127.34.6.0/24,1569181445.710319,1569181449.736256,1569181444.817956,1569181445.869226,1569181449.746187,1569181444.824714
285,1569138300.96,82.201.36.0/24,1569181465.710874,,1569181461.543248,1569181465.760356,1569181464.771165,1569181461.548941
286,1569138404.403,162.84.202.0/24,,,1569181501.070789,1569181505.731413,1569181504.762552,1569181501.076288
287,1569138301.172,244.91.78.0/24,,,1569181501.176836,1569181505.731438,1569181504.766776,1569181501.18313
288,1569138313.32,220.113.129.0/24,,,1569181501.389201,1569181505.731438,1569181504.766776,1569181501.393683
289,1569138301.49,159.146.113.0/24,1569181445.710319,1569181444.736377,1569181443.568763,1569181445.826084,1569181444.816594,1569181443.575188
290,1569138423.237,228.31.201.0/24,,,1569181501.60177,,,1569181501.606573
291,1569138363.891,39.42.120.0/24,,,1569181502.424128,1569181505.739303,1569181504.776517,1569181502.431205
292,1569138416.537,57.114.219.0/24,,,1569181502.529839,1569181505.742746,1569181504.776541,1569181502.535662
293,1569138302.631,157.210.233.0/24,1569181480.711478,,1569181479.424724,1569181480.822921,1569181479.78482,1569181479.42942
294,1569138305.676,35.137.33.0/24,,,1569181502.741688,1569181505.769971,1569181504.782984,1569181502.744729
295,1569138406.269,164.200.165.0/24,,,1569181503.054237,1569181505.802357,1569181504.782984,1569181503.05997
296,1569138425.104,84.200.154.0/24,,,1569181503.160165,1569181505.806386,1569181504.783012,1569181503.165334
297,1569138303.261,168.146.62.0/24,,,1569181503.266138,1569181505.810053,1569181504.795514,1569181503.273205
298,1569138404.297,101.40.149.0/24,,,1569181503.372337,1569181505.815417,1569181504.795514,1569181503.38071
299,1569138303.574,137.234.138.0/24,,,1569181503.578672,1569181505.832644,1569181504.795514,1569181503.58544
300,1569138303.68,164.180.82.0/24,,,1569181490.725158,1569181495.716255,1569181494.768642,1569181490.730598
301,1569138325.163,36.180.68.0/24,,,1569181503.79027,1569181505.853539,1569181504.795539,1569181503.795926
302,1569138313.008,189.7.149.0/24,,,1569181504.211329,1569181505.863285,1569181504.795539,1569181504.219229
303,1569138304.418,188.135.220.0/24,,,1569181504.423839,1569181505.88809,1569181504.795588,1569181504.429916
304,1569138304.631,62.198.165.0/24,1569181470.711176,,1569181470.264238,1569181470.859466,1569181474.754737,1569181470.272106
305,1569138305.257,167.7.14.0/24,1569181480.711478,,1569181479.94562,1569181480.845292,1569181484.75563,1569181479.952108
306,1569138307.561,13.123.173.0/24,,,1569181505.468756,1569181505.914636,1569181509.757145,1569181505.473924
307,1569138305.57,254.91.101.0/24,1569181455.710761,,1569181455.104911,1569181455.892239,1569181459.763462,1569181455.110201
308,1569138305.888,157.61.71.0/24,,,1569181505.893548,1569181510.738918,1569181509.757172,1569181505.901187
309,1569138306.417,78.63.217.0/24,,,1569181506.422156,1569181510.738978,1569181509.777323,1569181506.426489
310,1569138369.812,192.25.254.0/24,,,1569181506.528637,1569181510.738934,1569181509.777323,1569181506.531709
311,1569138392.264,135.96.235.0/24,1569181425.709691,1569181424.742083,1569181423.34838,1569181425.811889,1569181424.784176,1569181423.355091
312,1569138307.147,34.147.59.0/24,,,1569181507.151665,1569181510.745229,1569181509.777402,1569181507.157611
313,1569138392.053,139.155.199.0/24,,,1569181507.255982,1569181510.745255,1569181509.777402,1569181507.262492
314,1569138307.981,205.104.74.0/24,,,1569181507.983231,1569181510.793904,1569181509.777454,1569181507.989484
315,1569138308.084,20.215.80.0/24,,,1569181508.088567,1569181510.804209,1569181509.782594,1569181508.094196
316,1569138353.724,131.99.211.0/24,,,1569181507.04645,1569181510.738978,1569181509.777353,1569181507.052964
317,1569138308.502,225.162.255.0/24,,,1569181508.506685,,,1569181508.516245
318,1569138397.849,191.109.23.0/24,,,1569181508.824371,1569181510.816576,1569181509.787244,1569181508.831963
319,1569138308.925,165.71.56.0/24,,,1569181508.930463,1569181510.820777,1569181509.787244,1569181508.937816
320,1569138373.142,14.249.95.0/24,,,1569181509.136876,1569181510.825557,1569181509.787244,1569181509.144559
321,1569138327.457,191.117.139.0/24,,,1569181509.767664,1569181510.833971,1569181514.746459,1569181509.774755
322,1569138311.65,53.128.139.0/24,1569181470.711176,,1569181468.092045,1569181470.794769,1569181469.775896,1569181468.097588
323,1569138310.075,201.27.160.0/24,,,1569181510.078569,1569181510.867002,1569181514.760621,1569181510.083825
324,1569138412.687,79.74.166.0/24,1569181475.711194,,1569181472.118387,1569181475.725619,1569181474.763368,1569181472.125046
325,1569138400.334,167.103.37.0/24,,,1569181510.394246,1569181510.872288,1569181514.767741,1569181510.400111
326,1569138310.495,220.119.153.0/24,,,1569181497.317584,1569181500.819057,1569181499.791477,1569181497.324377
327,1569138381.567,233.0.129.0/24,,,1569181510.712028,,,1569181510.719122
328,1569138401.485,212.152.118.0/24,,,1569181511.337049,1569181515.748437,1569181514.776922,1569181511.341798
329,1569138311.438,1.238.87.0/24,,,1569181511.443116,1569181515.748456,1569181514.77695,1569181511.447393
330,1569138376.895,40.67.75.0/24,,,1569181511.549096,1569181515.748456,1569181514.77695,1569181511.551401
331,1569138311.756,50.152.11.0/24,,,1569181511.761283,1569181515.748495,1569181514.780524,1569181511.766343
332,1569138312.584,22.233.36.0/24,,,1569181512.588069,1569181515.748547,1569181514.794265,1569181512.593727
333,1569138313.638,29.2.201.0/24,,,1569181513.117403,1569181515.760211,1569181514.79432,1569181513.122522
334,1569138395.881,29.219.30.0/24,,,1569181513.536164,1569181515.764811,1569181514.79432,1569181513.545056
335,1569138313.744,237.111.211.0/24,,,1569181502.117756,,,1569181502.123925
336,1569138420.749,7.133.25.0/24,1569181480.71131,,1569181476.612212,1569181480.733015,1569181479.776196,1569181476.615287
337,1569138362.964,40.180.34.0/24,,,1569181510.5003,1569181510.875448,1569181514.767741,1569181510.506226
338,1569138404.086,250.3.234.0/24,,,1569181514.271383,1569181515.814403,1569181514.794405,1569181514.276858
339,1569138317.497,177.3.177.0/24,,,1569181514.684216,1569181515.825932,1569181519.749921,1569181514.690173
340,1569138361.32,244.99.62.0/24,,,1569181514.79009,1569181515.825932,1569181519.747321,1569181514.793192
341,1569138314.891,39.29.54.0/24,,,1569181514.896261,1569181515.825954,1569181519.760399,1569181514.901528
342,1569138368.562,162.107.209.0/24,,,1569181515.002582,1569181515.830354,1569181519.762979,1569181515.00905
343,1569138315.104,155.95.45.0/24,,,1569181515.108353,1569181515.834874,1569181519.765313,1569181515.114521
344,1569138427.4,29.33.60.0/24,,,1569181515.418919,1569181515.843077,1569181519.769341,1569181515.425683
345,1569138315.52,89.244.85.0/24,,,1569181515.524581,1569181515.86516,1569181519.769341,1569181515.531237
346,1569138413.319,82.187.218.0/24,,,1569181515.842714,1569181520.716262,1569181519.77536,1569181515.847381
347,1569138315.944,108.83.210.0/24,,,1569181515.948756,1569181520.727841,1569181519.77536,1569181515.955435
348,1569138316.05,217.76.30.0/24,,,1569181516.051784,1569181520.727856,1569181519.77536,1569181516.056257
349,1569138316.152,191.24.93.0/24,,,1569181516.155472,1569181520.727871,1569181519.78109,1569181516.161893
350,1569138344.403,161.2.189.0/24,,,1569181516.461814,1569181520.727871,1569181519.78109,1569181516.465829
351,1569138317.288,255.226.107.0/24,,,1569181517.187194,1569181520.730533,1569181519.786017,1569181517.194474
352,1569138317.813,107.140.156.0/24,,,1569181517.81809,1569181520.781275,1569181519.799019,1569181517.822596
353,1569138385.115,121.199.234.0/24,,,1569181517.924297,1569181520.794142,1569181519.803713,1569181517.92896
354,1569138318.126,144.63.186.0/24,,,1569181518.130462,1569181520.797274,1569181519.803713,1569181518.136081
355,1569138318.244,201.104.205.0/24,1569181490.711683,,1569181485.687302,1569181490.715719,1569181489.764689,1569181485.691893
356,1569138404.191,28.158.29.0/24,,,1569181500.031907,1569181500.920516,1569181504.746882,1569181500.036516
357,1569138400.757,53.22.18.0/24,,,1569181519.07453,1569181520.816786,1569181519.806805,1569181519.079805
358,1569138319.281,65.219.25.0/24,,,1569181519.285809,1569181520.827645,1569181519.806805,1569181519.291627
359,1569138320.954,2.84.249.0/24,,,1569181507.566443,1569181510.74857,1569181509.777402,1569181507.574966
360,1569138320.529,248.6.96.0/24,,,1569181520.534121,1569181520.869556,1569181524.753794,1569181520.541076
361,1569138320.635,62.131.54.0/24,1569181460.710576,,1569181458.751482,1569181460.737934,1569181459.782792,1569181458.755952
362,1569138367.318,51.23.74.0/24,,,1569181520.746774,1569181525.716205,1569181524.758182,1569181520.751916
363,1569138320.848,132.149.83.0/24,,,1569181501.494947,1569181505.731438,1569181504.769147,1569181501.497205
364,1569138321.168,149.112.120.0/24,,,1569181521.172973,1569181525.72093,1569181524.766588,1569181521.179045
365,1569138321.375,65.42.222.0/24,,,1569181521.379375,1569181525.723096,1569181524.766611,1569181521.386021
366,1569138322.003,216.254.16.0/24,,,1569181521.485801,1569181525.725076,1569181524.766611,1569181521.489866
367,1569138321.793,227.92.156.0/24,,,1569181521.066991,,,1569181521.073511
368,1569138349.269,104.64.179.0/24,1569181465.711068,,1569181463.942137,1569181465.817657,1569181464.785718,1569181463.948431
369,1569138322.423,211.131.47.0/24,,,1569181522.428075,1569181525.80215,1569181524.784273,1569181522.439757
370,1569138402.833,166.220.72.0/24,,,1569181522.64033,1569181525.807698,1569181524.784273,1569181522.646964
371,1569138341.996,40.254.221.0/24,,,1569181522.847255,1569181525.815176,1569181524.784273,1569181522.853355
372,1569138323.269,61.37.141.0/24,,,1569181508.194706,1569181510.812297,1569181509.782594,1569181508.201983
373,1569138330.51,84.152.180.0/24,,,1569181523.380375,1569181525.849344,1569181524.7843,1569181523.38587
374,1569138323.482,156.155.11.0/24,,,1569181523.486471,1569181525.839268,1569181524.7843,1569181523.496175
375,1569138323.895,242.99.44.0/24,,,1569181523.900545,1569181525.871969,1569181524.784349,1569181523.912004
376,1569138324.108,21.17.212.0/24,,,1569181524.110117,1569181525.884491,1569181524.784349,1569181524.119425
377,1569138324.211,227.130.18.0/24,,,1569181524.216424,,,1569181524.222647
378,1569138397.33,27.15.246.0/24,,,1569181524.322769,1569181525.891096,1569181524.788493,1569181524.330239
379,1569138418.28,71.150.57.0/24,1569181465.711068,,1569181464.255213,1569181465.831768,1569181464.785744,1569181464.262706
380,1569138324.637,26.189.71.0/24,,,1569181498.78242,1569181500.893673,1569181499.791553,1569181498.788874
381,1569138324.956,140.185.232.0/24,,,1569181524.961598,1569181525.924442,1569181529.748544,1569181524.969222
382,1569138372.932,248.92.227.0/24,1569181485.711521,,1569181482.337809,1569181485.738635,1569181484.777603,1569181482.34552
383,1569138352.69,213.12.87.0/24,,,1569181511.125068,1569181515.748437,1569181514.776922,1569181511.130572
384,1569138374.497,162.119.31.0/24,,,1569181525.588095,1569181530.716521,1569181529.759046,1569181525.595064
385,1569138326.605,142.143.88.0/24,,,1569181495.112147,1569181495.803461,1569181499.745417,1569181495.117223
386,1569138353.305,192.254.62.0/24,,,1569181526.823263,1569181530.729216,1569181529.763928,1569181526.828705
387,1569138327.031,99.192.237.0/24,,,1569181527.035733,1569181530.729257,1569181529.769692,1569181527.039834
388,1569138327.137,58.144.196.0/24,,,1569181527.142357,1569181530.729257,1569181529.769692,1569181527.145577
389,1569138327.35,230.57.59.0/24,,,1569181478.894633,,,1569181478.904248
390,1569138355.081,23.203.14.0/24,,,1569181527.566136,1569181530.73435,1569181529.775588,1569181527.572683
391,1569138327.874,59.205.181.0/24,,,1569181527.879311,1569181530.779419,1569181529.775588,1569181527.886695
392,1569138327.981,76.185.89.0/24,,,1569181527.986557,1569181530.789462,1569181529.775588,1569181527.99524
393,1569138403.875,45.183.16.0/24,,,1569181528.302877,1569181530.801181,1569181529.786127,1569181528.308986
394,1569138328.511,109.207.197.0/24,1569181470.711176,,1569181469.747302,1569181470.845401,1569181474.744138,1569181469.752879
395,1569138411.03,235.224.25.0/24,,,1569181528.622161,,,1569181528.629396
396,1569138412.902,205.32.6.0/24,,,1569181517.395816,1569181520.737097,1569181519.791052,1569181517.40224
397,1569138329.254,65.143.254.0/24,1569181480.711478,,1569181479.631592,1569181480.829512,1569181484.745104,1569181479.638266
398,1569138339.196,217.94.113.0/24,1569181470.711176,,1569181467.98942,1569181470.802722,1569181469.784107,1569181467.996759
399,1569138374.077,240.192.252.0/24,,,1569181529.577989,1569181530.852285,1569181534.747642,1569181529.58413
400,1569138329.987,146.184.217.0/24,,,1569181503.684713,1569181505.849702,1569181504.795514,1569181503.691805
401,1569138371.466,209.254.118.0/24,,,1569181530.196951,1569181530.872604,1569181534.762283,1569181530.20452
402,1569138330.404,81.220.170.0/24,1569181425.709477,1569181424.736615,1569181421.159375,1569181425.732084,1569181424.770851,1569181421.166242
403,1569138330.717,13.103.245.0/24,,,1569181530.723193,1569181535.716513,1569181534.768311,1569181530.731163
404,1569138330.824,205.40.118.0/24,,,1569181512.906727,1569181515.760152,1569181514.794294,1569181512.909725
405,1569138387.192,118.131.62.0/24,1569181480.711478,,1569181479.841608,1569181480.836753,1569181484.747795,1569181479.84742
406,1569138331.738,184.54.81.0/24,,,1569181520.322405,1569181520.850245,1569181524.748306,1569181520.330803
407,1569138331.944,255.163.223.0/24,,,1569181531.947454,1569181535.727172,1569181534.768311,1569181531.953687
408,1569138332.048,122.18.12.0/24,,,1569181532.054403,1569181535.72719,1569181534.768311,1569181532.058963
409,1569138332.261,202.225.144.0/24,,,1569181532.264717,1569181535.727195,1569181534.779135,1569181532.271402
410,1569138336.297,30.239.58.0/24,,,1569181532.468538,1569181535.727236,1569181534.779135,1569181532.472879
411,1569138332.674,186.220.208.0/24,,,1569181532.677418,1569181535.733245,1569181534.779135,1569181532.682801
412,1569138332.878,22.40.219.0/24,,,1569181532.883551,1569181535.733266,1569181534.77916,1569181532.889392
413,1569138332.985,32.213.68.0/24,,,1569181532.989045,1569181535.747192,1569181534.77916,1569181532.994116
414,1569138333.919,112.212.147.0/24,,,1569181533.92444,1569181535.798102,1569181534.788673,1569181533.930992
415,1569138414.05,214.144.1.0/24,1569181490.711683,,1569181486.632874,1569181490.737716,1569181489.775748,1569181486.636499
416,1569138334.336,28.125.28.0/24,,,1569181517.605737,1569181520.74141,1569181519.795542,1569181517.609779
417,1569138334.439,167.92.2.0/24,,,1569181534.441761,1569181535.798102,1569181534.788673,1569181534.449477
418,1569138339.299,54.204.105.0/24,,,1569181534.645138,1569181535.80483,1569181534.7887,1569181534.64966
419,1569138334.746,45.57.211.0/24,,,1569181495.638255,1569181500.718145,1569181499.758177,1569181495.643205
420,1569138334.953,6.148.237.0/24,,,1569181534.956822,1569181535.814178,1569181539.752295,1569181534.960132
421,1569138410.104,11.235.26.0/24,,,1569181535.06292,1569181535.804847,1569181539.747867,1569181535.069897
422,1569138335.164,130.90.119.0/24,,,1569181535.166286,1569181535.814196,1569181539.752295,1569181535.171306
423,1569138335.267,132.32.175.0/24,,,1569181535.27049,1569181535.829853,1569181539.758341,1569181535.277163
424,1569138391.122,92.188.7.0/24,,,1569181505.681091,1569181510.71676,1569181509.757145,1569181505.687875
425,1569138335.882,248.96.17.0/24,,,1569181535.888432,1569181540.731375,1569181539.767532,1569181535.894326
426,1569138357.575,43.224.118.0/24,,,1569181536.507247,1569181540.731375,1569181539.767532,1569181536.513869
427,1569138353.831,167.184.247.0/24,1569181485.711521,,1569181480.789731,1569181485.731172,1569181484.766969,1569181480.792897
428,1569138337.238,236.204.226.0/24,,,1569181493.229082,,,1569181493.2357
429,1569138339.82,66.228.172.0/24,,,1569181537.44707,1569181540.733909,1569181539.778501,1569181537.451968
430,1569138390.91,178.142.42.0/24,,,1569181537.652954,1569181540.736639,1569181539.778511,1569181537.660343
431,1569138409.077,64.120.41.0/24,,,1569181537.860842,1569181540.741768,1569181539.778511,1569181537.867332
432,1569138338.062,168.152.250.0/24,,,1569181529.884868,1569181530.857315,1569181534.750219,1569181529.891567
433,1569138338.479,170.235.97.0/24,,,1569181538.484719,1569181540.809941,1569181539.788008,1569181538.49232
434,1569138338.99,61.183.118.0/24,,,1569181538.994316,1569181540.809956,1569181539.788008,1569181538.997449
435,1569138410.001,137.148.153.0/24,,,1569181513.959257,1569181515.799489,1569181514.794405,1569181513.967266
436,1569138409.284,251.24.159.0/24,,,1569181539.51373,1569181540.816786,1569181539.788033,1569181539.521066
437,1569138340.13,201.156.124.0/24,,,1569181525.274745,1569181525.93117,1569181529.756733,1569181525.280399
438,1569138348.746,195.227.101.0/24,,,1569181512.694387,1569181515.748594,1569181514.794294,1569181512.702259
439,1569138340.34,79.129.88.0/24,,,1569181540.343738,1569181540.843175,1569181544.758977,1569181540.351161
440,1569138413.839,201.171.54.0/24,,,1569181540.450222,1569181545.735813,1569181544.76784,1569181540.455478
441,1569138340.652,175.143.223.0/24,,,1569181540.656133,1569181545.718403,1569181544.761508,1569181540.66155
442,1569138397.536,37.133.66.0/24,,,1569181541.276872,1569181545.735859,1569181544.76784,1569181541.282517
443,1569138422.198,212.42.113.0/24,,,1569181541.584066,1569181545.735874,1569181544.780577,1569181541.589052
444,1569138341.685,0.17.12.0/24,,,1569181506.735468,1569181510.738978,1569181509.777323,1569181506.739759
445,1569138341.788,182.138.235.0/24,,,1569181541.792403,1569181545.735922,1569181544.780577,1569181541.799222
446,1569138409.387,23.83.47.0/24,,,1569181542.208988,1569181545.742445,1569181544.780614,1569181542.213933
447,1569138342.414,246.90.108.0/24,,,1569181512.482866,1569181515.748495,1569181514.794244,1569181512.491697
448,1569138342.721,57.103.161.0/24,,,1569181542.725098,1569181545.798302,1569181544.782667,1569181542.732653
449,1569138342.826,93.130.106.0/24,,,1569181542.831357,1569181545.808551,1569181544.797869,1569181542.838102
450,1569138406.061,185.127.59.0/24,1569181450.710329,,1569181446.814559,1569181450.72733,1569181449.778022,1569181446.82186
451,1569138343.142,168.65.117.0/24,,,1569181543.146207,1569181545.8205,1569181544.797869,1569181543.152554
452,1569138343.247,131.234.106.0/24,,,1569181529.992127,1569181530.865396,1569181534.759813,1569181529.998544
453,1569138343.353,147.38.18.0/24,,,1569181534.133912,1569181535.798102,1569181534.788673,1569181534.138452
454,1569138343.459,72.53.228.0/24,,,1569181533.195802,1569181535.77893,1569181534.781193,1569181533.202283
455,1569138368.877,25.126.63.0/24,,,1569181543.570808,1569181545.820547,1569181544.797892,1569181543.576857
456,1569138343.878,54.116.221.0/24,,,1569181543.88323,1569181545.828058,1569181544.797904,1569181543.886378
457,1569138343.984,80.98.52.0/24,,,1569181543.990369,1569181545.832113,1569181544.797904,1569181543.993667
458,1569138344.091,43.98.245.0/24,,,1569181544.09499,1569181545.865679,1569181544.797904,1569181544.099834
459,1569138344.3,87.49.123.0/24,,,1569181544.302494,1569181545.877025,1569181544.797975,1569181544.308617
460,1569138344.606,175.8.139.0/24,,,1569181544.608841,1569181545.886593,1569181549.748664,1569181544.615197
461,1569138344.81,16.230.78.0/24,,,1569181544.812046,1569181545.88661,1569181549.75129,1569181544.817459
462,1569138344.913,67.3.113.0/24,,,1569181544.917581,1569181545.893128,1569181549.762394,1569181544.923599
463,1569138345.019,14.247.206.0/24,,,1569181545.021959,1569181545.893148,1569181549.76483,1569181545.025301
464,1569138394.542,2.207.112.0/24,1569181490.711683,,1569181486.212079,1569181490.730998,1569181489.775721,1569181486.216041
465,1569138345.842,197.254.155.0/24,,,1569181545.847357,1569181550.731692,1569181549.780406,1569181545.852884
466,1569138359.552,178.186.204.0/24,1569181475.711398,,1569181474.420361,1569181475.818029,1569181474.789473,1569181474.427288
467,1569138346.254,97.153.139.0/24,,,1569181546.260318,1569181550.731692,1569181549.780432,1569181546.266611
468,1569138346.569,31.80.234.0/24,,,1569181491.355515,1569181495.726197,1569181494.770937,1569181491.360861
469,1569138346.984,120.45.146.0/24,1569181485.711706,,1569181483.283744,1569181485.816807,1569181484.792552,1569181483.289853
470,1569138347.191,152.26.22.0/24,,,1569181547.195883,1569181550.731744,1569181549.780441,1569181547.200534
471,1569138347.297,138.104.233.0/24,,,1569181547.300558,1569181550.734959,1569181549.780508,1569181547.303666
472,1569138399.707,15.131.180.0/24,,,1569181547.407057,1569181550.741624,1569181549.785459,1569181547.410086
473,1569138359.655,79.27.67.0/24,,,1569181547.513654,1569181550.741646,1569181549.785459,1569181547.520108
474,1569138347.92,12.233.109.0/24,,,1569181547.926501,1569181550.788056,1569181549.800494,1569181547.930149
475,1569138390.285,254.217.18.0/24,,,1569181548.030151,1569181550.803557,1569181549.800494,1569181548.034067
476,1569138348.234,185.169.39.0/24,,,1569181548.235783,1569181550.816086,1569181549.800494,1569181548.240303
477,1569138414.88,197.120.74.0/24,,,1569181548.542333,1569181550.816086,1569181549.800517,1569181548.547974
478,1569138348.643,20.141.132.0/24,,,1569181548.645243,1569181550.816136,1569181549.800517,1569181548.651069
479,1569138348.852,62.95.245.0/24,,,1569181548.854191,1569181550.821719,1569181549.80053,1569181548.859253
480,1569138377.205,254.132.152.0/24,,,1569181548.957247,1569181550.816136,1569181549.80053,1569181548.963322
481,1569138349.058,108.161.90.0/24,,,1569181549.061859,1569181550.821719,1569181549.80053,1569181549.064854
482,1569138350.099,90.12.176.0/24,,,1569181550.104268,1569181550.904091,1569181554.751335,1569181550.112901
