,announce_ts,prefix,m17d-bgp,m17c-bgp,m169-bgp,m17d-openflow,m17c-openflow,m169-openflow
870,1569139115.591,121.9.179.0/24,,,1569182162.42813,1569182163.804849,1569182162.955254,1569182162.435955
871,1569138962.741,169.57.234.0/24,,,1569182103.664083,1569182108.656797,1569182107.923484,1569182103.670518
872,1569138963.053,220.107.1.0/24,,,1569182163.057881,1569182168.644726,1569182167.916826,1569182163.062816
873,1569139051.134,29.230.237.0/24,,,1569182163.269065,1569182168.644726,1569182167.929046,1569182163.273117
874,1569138963.37,216.115.215.0/24,,,1569182163.372104,1569182168.644739,1569182167.92907,1569182163.375731
875,1569138963.473,63.40.11.0/24,,,1569182071.219856,1569182073.728079,1569182072.960079,1569182071.223062
876,1569138963.781,12.15.41.0/24,,,1569182162.321525,1569182163.78062,1569182162.95523,1569182162.327259
877,1569138964.195,177.121.237.0/24,,,1569182076.636499,1569182078.755696,1569182077.954291,1569182076.645533
878,1569139206.072,134.133.116.0/24,,,1569182164.403904,1569182168.674626,1569182167.940151,1569182164.408756
879,1569139095.865,132.187.46.0/24,1569181963.619307,1569181962.894002,1569181958.838093,1569181963.685669,1569181962.921734,1569181958.843228
880,1569139052.384,180.84.59.0/24,,,1569182164.712557,1569182168.691208,1569182167.940151,1569182164.718234
881,1569139151.606,160.31.72.0/24,,,1569182091.319846,1569182093.776711,1569182092.942078,1569182091.323031
882,1569139029.748,241.5.145.0/24,,,1569182166.062992,1569182168.714833,1569182167.940261,1569182166.066037
883,1569139174.328,121.239.45.0/24,,,1569182026.585789,1569182028.715704,1569182027.943253,1569182026.59102
884,1569138966.37,222.193.112.0/24,,,1569182127.193343,1569182128.849322,1569182127.947912,1569182127.199522
885,1569138966.575,123.153.223.0/24,,,1569182166.580155,1569182168.726521,1569182167.944339,1569182166.583588
886,1569138966.788,239.73.250.0/24,,,1569182032.525553,,,1569182032.530277
887,1569139057.571,180.16.46.0/24,,,1569182166.901042,1569182168.731006,1569182167.944413,1569182166.904727
888,1569138967.002,226.19.229.0/24,,,1569182167.007562,,,1569182167.013889
889,1569139188.765,38.239.110.0/24,,,1569182167.11405,1569182168.731026,1569182167.945845,1569182167.119038
890,1569139082.389,78.156.230.0/24,,,1569182167.725171,1569182173.651594,1569182172.912626,1569182167.730728
891,1569139058.088,25.194.62.0/24,,,1569182168.032775,1569182173.651594,1569182172.918761,1569182168.0373
892,1569139158.292,101.162.209.0/24,,,1569182168.240735,1569182173.65161,1569182172.92498,1569182168.246841
893,1569139189.292,151.208.157.0/24,,,1569182102.826721,1569182108.648905,1569182107.910586,1569182102.831584
894,1569138968.554,161.12.172.0/24,,,1569181963.060181,1569181968.628784,1569181967.912729,1569181963.067414
895,1569139067.543,164.39.87.0/24,,,1569182168.665544,1569182173.659445,1569182172.925002,1569182168.671943
896,1569138968.872,173.125.197.0/24,,,1569182130.742551,1569182133.742133,1569182132.950048,1569182130.747797
897,1569138969.085,43.158.233.0/24,,,1569182169.090431,1569182173.751688,1569182172.933714,1569182169.096574
898,1569139138.435,192.245.124.0/24,,,1569182073.719937,1569182078.645286,1569182077.925514,1569182073.726287
899,1569139043.018,121.94.63.0/24,,,1569182169.303022,1569182173.771698,1569182172.933737,1569182169.306126
900,1569139041.573,85.217.171.0/24,,,1569182122.497649,1569182123.841505,1569182122.954924,1569182122.503465
901,1569138969.716,255.62.188.0/24,,,1569182169.718473,1569182173.786115,1569182172.933818,1569182169.72205
902,1569139116.313,69.48.151.0/24,,,1569182088.915793,1569182093.672324,1569182092.923289,1569182088.922848
903,1569139029.013,239.245.196.0/24,,,1569182170.237761,,,1569182170.242659
904,1569139144.501,21.243.188.0/24,,,1569182070.286068,1569182073.727993,1569182072.948075,1569182070.292674
905,1569139174.854,8.213.57.0/24,,,1569182030.960822,1569182033.726746,1569182032.94614,1569182030.963778
906,1569139161.2,131.90.103.0/24,,,1569182076.008303,1569182078.752652,1569182077.954266,1569182076.013719
907,1569139065.68,53.81.23.0/24,,,1569181977.99426,1569181983.638196,1569181982.904864,1569181978.001306
908,1569139186.034,109.127.88.0/24,,,1569182120.834201,1569182123.750445,1569182122.943075,1569182120.841203
909,1569139169.6,100.253.127.0/24,,,1569182046.771897,1569182048.73522,1569182047.939895,1569182046.778203
910,1569139010.737,209.54.110.0/24,,,1569182172.635641,1569182178.63408,1569182177.912545,1569182172.641593
911,1569139127.228,36.252.10.0/24,,,1569182173.562876,1569182178.644271,1569182177.922228,1569182173.565959
912,1569139124.112,56.123.238.0/24,,,1569182142.680012,1569182148.632313,1569182147.909758,1569182142.684521
913,1569138973.768,191.73.183.0/24,,,1569182012.23824,1569182013.811288,1569182012.947193,1569182012.245158
914,1569139237.028,64.82.143.0/24,,,1569182141.646294,1569182143.742339,1569182142.946315,1569182141.653173
915,1569138974.086,253.94.230.0/24,,,1569182028.672788,1569182033.637712,1569182032.918955,1569182028.678852
916,1569139229.811,242.60.175.0/24,,,1569182174.198113,1569182178.644319,1569182177.92907,1569182174.202959
917,1569139002.727,192.79.1.0/24,,,1569182175.524437,1569182178.656005,1569182177.939786,1569182175.531268
918,1569139134.246,95.17.196.0/24,,,1569182175.733803,1569182178.720503,1569182177.939786,1569182175.74068
919,1569138976.242,143.48.69.0/24,,,1569182176.245426,1569182178.725859,1569182177.939811,1569182176.252986
920,1569138994.735,204.115.244.0/24,,,1569182176.55737,1569182178.730708,1569182177.944572,1569182176.5627
921,1569139009.689,38.37.77.0/24,,,1569182049.159958,1569182053.664595,1569182052.930474,1569182049.16324
922,1569139074.715,187.253.61.0/24,,,1569182176.771305,1569182178.740558,1569182177.944572,1569182176.774341
923,1569138976.973,56.200.117.0/24,,,1569182176.975347,1569182178.748958,1569182177.944572,1569182176.979938
924,1569139223.905,113.91.211.0/24,,,1569182177.18266,1569182178.754268,1569182177.94755,1569182177.188563
925,1569138993.477,122.27.170.0/24,,,1569182111.065709,1569182113.760154,1569182112.943935,1569182111.071541
926,1569138977.594,92.179.112.0/24,,,1569182174.71271,1569182178.652023,1569182177.931009,1569182174.720216
927,1569139192.215,17.115.200.0/24,,,1569182177.703556,1569182183.635459,1569182182.911877,1569182177.709324
928,1569138978.013,109.104.13.0/24,,,1569182178.017779,1569182183.649055,1569182182.920795,1569182178.020783
929,1569138978.224,43.14.249.0/24,,,1569181984.880061,1569181988.717557,1569181987.94165,1569181984.885104
930,1569139202.225,146.53.55.0/24,,,1569182055.528866,1569182058.728525,1569182057.939382,1569182055.532498
931,1569138979.172,89.0.47.0/24,,,1569182170.449077,1569182173.802956,1569182172.948416,1569182170.454543
932,1569138979.797,254.240.117.0/24,,,1569182092.777402,1569182098.640553,1569182097.910404,1569182092.784417
933,1569139129.31,214.83.248.0/24,,,1569182151.492758,1569182153.71057,1569182152.944897,1569182151.499051
934,1569138986.958,165.113.121.0/24,,,1569182110.432403,1569182113.737354,1569182112.943935,1569182110.436075
935,1569139109.65,22.230.113.0/24,,,1569182100.8678,1569182103.71114,1569182102.934252,1569182100.872265
936,1569139015.114,56.159.171.0/24,,,1569182180.945067,1569182183.740246,1569182182.941333,1569182180.951261
937,1569138995.263,58.24.28.0/24,,,1569182181.050281,1569182183.747923,1569182182.941333,1569182181.055965
938,1569138987.58,81.108.253.0/24,,,1569182173.048233,1569182178.644257,1569182177.914306,1569182173.053908
939,1569139138.96,152.208.83.0/24,,,1569182181.671784,1569182183.805352,1569182182.952047,1569182181.67971
940,1569139133.187,21.100.135.0/24,,,1569182181.986956,1569182183.805386,1569182182.952071,1569182181.999294
941,1569139118.503,98.195.122.0/24,,,1569182182.09194,1569182183.805446,1569182182.952071,1569182182.096581
942,1569138982.193,82.150.243.0/24,,,1569182025.850179,1569182028.701602,1569182027.931369,1569182025.85488
943,1569138982.614,191.107.120.0/24,,,1569182182.620033,1569182183.839888,1569182182.952081,1569182182.627306
944,1569139024.97,156.223.14.0/24,,,1569182182.926112,1569182188.634863,1569182187.911987,1569182182.931508
945,1569138983.13,91.74.0.0/24,,,1569182183.133769,1569182188.645152,1569182187.919215,1569182183.138382
946,1569138983.235,151.56.151.0/24,,,1569182183.236816,1569182188.645152,1569182187.919215,1569182183.244352
947,1569139010.525,233.175.73.0/24,,,1569182183.749678,,,1569182183.757437
948,1569138983.957,108.114.215.0/24,,,1569182183.960668,1569182188.645152,1569182187.919215,1569182183.968159
949,1569139103.553,91.158.42.0/24,,,1569182178.859913,1569182183.6491,1569182182.927063,1569182178.869355
950,1569138984.165,37.199.125.0/24,,,1569182184.167071,1569182188.645166,1569182187.919243,1569182184.170774
951,1569139135.605,83.71.11.0/24,,,1569182184.27034,1569182188.648084,1569182187.921034,1569182184.277115
952,1569139065.994,210.194.7.0/24,,,1569182184.374268,1569182188.653298,1569182187.934167,1569182184.379054
953,1569139048.537,42.17.82.0/24,,,1569182043.342657,1569182048.640111,1569182047.918299,1569182043.349257
954,1569138984.78,58.124.207.0/24,,,1569182184.783406,1569182188.664846,1569182187.934167,1569182184.786959
955,1569139072.947,114.54.227.0/24,,,1569182184.887773,1569182188.699741,1569182187.934189,1569182184.894917
956,1569138985.494,118.224.177.0/24,,,1569182185.497701,1569182188.720753,1569182187.934249,1569182185.50477
957,1569138985.916,223.231.1.0/24,,,1569182185.91973,1569182188.746943,1569182187.934271,1569182185.925979
958,1569139200.866,45.111.6.0/24,,,1569182082.564905,1569182083.776183,1569182082.948659,1569182082.570183
959,1569138986.855,58.34.245.0/24,,,1569182186.856946,1569182188.767478,1569182187.938381,1569182186.860677
960,1569138987.164,152.96.134.0/24,,,1569182187.167773,1569182188.77737,1569182187.938391,1569182187.171711
961,1569138987.373,72.203.177.0/24,,,1569182187.375709,1569182188.79499,1569182187.939873,1569182187.379262
962,1569138987.686,24.222.158.0/24,,,1569182144.244662,1569182148.743235,1569182147.939866,1569182144.25154
963,1569138988.104,144.25.155.0/24,,,1569182188.108617,1569182193.65141,1569182192.927167,1569182188.113185
964,1569139173.802,224.60.38.0/24,,,1569182013.69155,,,1569182013.695692
965,1569138989.252,126.45.76.0/24,,,1569182189.257276,1569182193.690497,1569182192.936776,1569182189.261852
966,1569138991.311,51.110.58.0/24,,,1569182189.565593,1569182193.706557,1569182192.942356,1569182189.568631
967,1569138990.178,223.12.146.0/24,,,1569182131.879737,1569182133.769105,1569182132.950107,1569182131.883914
968,1569139109.957,52.73.141.0/24,,,1569182190.486133,1569182193.706557,1569182192.942356,1569182190.492551
969,1569139139.481,43.164.172.0/24,,,1569182020.865539,1569182023.723742,1569182022.926177,1569182020.870037
970,1569139235.223,196.230.162.0/24,,,1569182139.066578,1569182143.65153,1569182142.936972,1569182139.072315
971,1569139090.48,7.52.150.0/24,,,1569182162.95152,1569182168.644726,1569182167.914351,1569182162.957543
972,1569138991.414,226.189.247.0/24,,,1569182191.416544,,,1569182191.421432
973,1569139030.059,238.107.237.0/24,,,1569182186.6534,,,1569182186.658913
974,1569138991.62,116.109.187.0/24,,,1569182041.887549,1569182043.709532,1569182042.934012,1569182041.894798
975,1569138992.133,107.149.116.0/24,,,1569182192.136744,1569182193.760419,1569182192.951893,1569182192.140027
976,1569138992.238,217.81.84.0/24,,,1569182192.242671,1569182193.758022,1569182192.950305,1569182192.248275
977,1569139041.783,95.222.248.0/24,,,1569182192.850567,1569182198.63548,1569182197.91221,1569182192.858107
978,1569138992.952,206.189.150.0/24,,,1569182192.956356,1569182198.637806,1569182197.913994,1569182192.96447
979,1569138993.163,150.10.234.0/24,,,1569182084.135926,1569182088.650917,1569182087.924798,1569182084.142203
980,1569138993.583,156.44.65.0/24,,,1569182193.587738,1569182198.684875,1569182197.926343,1569182193.595174
981,1569139202.438,212.55.25.0/24,,,1569182061.571172,1569182063.793571,1569182062.946534,1569182061.575756
982,1569138994.111,189.86.220.0/24,,,1569182194.116638,1569182198.704418,1569182197.932142,1569182194.122003
983,1569139227.073,133.9.51.0/24,,,1569182194.322927,1569182198.716788,1569182197.94207,1569182194.329288
984,1569139020.012,62.69.61.0/24,,,1569182194.429922,1569182198.723025,1569182197.94207,1569182194.437125
985,1569139158.185,198.20.73.0/24,,,1569182034.922267,1569182038.666263,1569182037.927778,1569182034.927819
986,1569139018.667,81.44.191.0/24,,,1569182194.949531,1569182198.747459,1569182197.942092,1569182194.956481
987,1569138995.051,215.12.51.0/24,,,1569182189.151191,1569182193.669787,1569182192.936696,1569182189.156774
988,1569138995.473,200.60.149.0/24,,,1569182195.47505,1569182198.760683,1569182197.942174,1569182195.482065
989,1569138995.877,87.97.196.0/24,,,1569182195.878868,1569182198.766507,1569182197.950201,1569182195.886214
990,1569138995.98,119.20.53.0/24,,,1569182028.156126,1569182033.637673,1569182032.914564,1569182028.162582
991,1569138996.285,174.101.229.0/24,,,1569182191.826195,1569182193.743921,1569182192.950284,1569182191.829506
992,1569139094.937,94.19.110.0/24,,,1569182196.703922,1569182198.787019,1569182197.950201,1569182196.708704
993,1569138996.806,104.194.57.0/24,,,1569182163.889984,1569182168.649812,1569182167.930836,1569182163.895444
994,1569138996.911,220.226.106.0/24,,,1569182027.321087,1569182028.759159,1569182027.943275,1569182027.330058
995,1569138997.124,152.100.104.0/24,,,1569182197.127022,1569182198.79919,1569182197.950229,1569182197.134499
996,1569138997.74,59.205.142.0/24,,,1569182197.745097,1569182203.640237,1569182202.914873,1569182197.753565
997,1569138998.159,204.65.2.0/24,,,1569182198.164097,1569182203.648015,1569182202.927128,1569182198.172175
998,1569139092.547,224.87.121.0/24,,,1569182198.373175,,,1569182198.37638
999,1569138998.474,239.60.154.0/24,,,1569182035.445896,,,1569182035.451351
1000,1569139024.866,27.139.13.0/24,,,1569182198.789368,1569182203.675994,1569182202.932984,1569182198.795215
1001,1569138998.891,81.21.138.0/24,,,1569182063.021167,1569182068.629384,1569182067.907815,1569182063.027407
1002,1569138999.204,45.163.35.0/24,,,1569182199.206888,1569182203.681415,1569182202.932984,1569182199.212753
1003,1569138999.308,123.92.202.0/24,,,1569182199.312955,1569182203.688095,1569182202.933007,1569182199.319059
1004,1569139218.638,127.250.238.0/24,,,1569182199.417662,1569182203.694222,1569182202.942938,1569182199.423151
1005,1569139003.777,214.120.7.0/24,,,1569182057.908112,1569182063.646407,1569182062.913284,1569182057.914794
1006,1569139000.445,210.183.42.0/24,,,1569182043.763128,1569182048.640111,1569182047.918299,1569182043.766325
1007,1569139000.55,213.51.24.0/24,,,1569182090.174252,1569182093.720141,1569182092.935914,1569182090.182297
1008,1569139081.762,242.89.56.0/24,,,1569182124.489164,1569182128.757557,1569182127.930187,1569182124.495895
1009,1569139066.405,249.38.249.0/24,,,1569182200.967516,1569182203.772276,1569182202.943047,1569182200.972633
1010,1569139179.35,174.110.138.0/24,,,1569182201.476152,1569182203.791392,1569182202.954089,1569182201.481237
1011,1569139153.699,122.74.186.0/24,,,1569182201.789916,1569182203.791392,1569182202.95411,1569182201.796765
1012,1569139001.891,144.166.181.0/24,,,1569182166.794534,1569182168.726521,1569182167.944413,1569182166.80009
1013,1569139001.995,131.184.44.0/24,,,1569182202.000611,1569182203.791409,1569182202.954117,1569182202.008896
1014,1569139002.516,236.130.144.0/24,,,1569182168.452472,,,1569182168.457812
1015,1569139130.361,49.86.25.0/24,,,1569182118.341042,1569182123.645309,1569182122.926266,1569182118.347531
1016,1569139003.039,154.252.16.0/24,,,1569182143.09708,1569182148.672918,1569182147.920187,1569182143.101619
1017,1569139095.245,181.24.221.0/24,,,1569182188.630331,1569182193.662566,1569182192.932229,1569182188.636044
1018,1569139020.424,47.139.152.0/24,,,1569182171.491951,1569182173.835828,1569182172.948432,1569182171.499707
1019,1569139136.86,15.128.177.0/24,,,1569182203.470283,1569182208.700904,1569182207.922137,1569182203.476944
1020,1569139176.21,221.207.162.0/24,,,1569182117.412723,1569182118.805952,1569182117.947984,1569182117.418064
1021,1569139003.883,164.97.130.0/24,,,1569182150.238991,1569182153.655115,1569182152.944876,1569182150.244052
1022,1569139186.665,225.160.87.0/24,,,1569182203.994619,,,1569182204.002004
1023,1569139004.096,147.73.138.0/24,,,1569182204.098168,1569182208.723858,1569182207.931121,1569182204.105216
1024,1569139004.399,191.116.44.0/24,,,1569182204.401536,1569182208.723858,1569182207.931121,1569182204.405527
1025,1569139084.04,38.135.180.0/24,,,1569182204.507235,1569182208.723858,1569182207.931121,1569182204.511642
1026,1569139004.809,205.62.120.0/24,,,1569182204.812749,1569182208.731566,1569182207.931148,1569182204.81946
1027,1569139004.914,52.153.189.0/24,,,1569182204.916403,1569182208.731592,1569182207.940638,1569182204.922321
1028,1569139120.689,132.103.223.0/24,,,1569182205.023083,1569182208.731631,1569182207.940638,1569182205.028661
1029,1569139192.422,86.177.218.0/24,,,1569182205.427517,1569182208.743169,1569182207.940638,1569182205.435681
1030,1569139221.794,174.131.167.0/24,,,1569182205.638432,1569182208.758727,1569182207.940662,1569182205.646062
1031,1569139168.65,134.128.160.0/24,,,1569182143.511557,1569182148.693636,1569182147.925409,1569182143.517061
1032,1569139007.082,51.67.71.0/24,,,1569182207.086873,1569182208.785244,1569182207.943634,1569182207.09178
1033,1569139196.089,153.176.191.0/24,,,1569182159.301165,1569182163.654292,1569182162.940757,1569182159.306784
1034,1569139008.027,248.7.50.0/24,,,1569182177.811061,1569182183.649033,1569182182.91363,1569182177.821126
1035,1569139020.215,5.162.54.0/24,,,1569182208.239643,1569182213.648561,1569182212.921003,1569182208.246622
1036,1569139008.653,87.228.246.0/24,,,1569182208.656153,1569182213.648581,1569182212.922907,1569182208.661154
1037,1569139008.862,20.146.191.0/24,,,1569182208.867521,1569182213.648581,1569182212.926024,1569182208.873129
1038,1569139009.069,38.181.221.0/24,,,1569182209.072809,1569182213.648581,1569182212.931977,1569182209.080822
1039,1569139009.793,194.250.16.0/24,,,1569182169.821968,1569182173.789197,1569182172.935404,1569182169.825401
1040,1569139009.899,96.44.97.0/24,,,1569182040.122239,1569182043.652166,1569182042.929947,1569182040.127799
1041,1569139010.314,36.200.196.0/24,,,1569182210.318702,1569182213.662705,1569182212.932005,1569182210.322675
1042,1569139010.631,60.66.220.0/24,,,1569182210.634806,1569182213.697481,1569182212.941645,1569182210.641145
1043,1569139079.398,114.77.230.0/24,,,1569182210.846412,1569182213.720523,1569182212.941645,1569182210.853202
1044,1569139011.048,44.82.218.0/24,,,1569182134.790395,1569182138.656347,1569182137.937537,1569182134.79794
1045,1569139011.151,255.40.10.0/24,,,1569182211.153539,1569182213.73512,1569182212.941669,1569182211.160732
1046,1569139011.254,73.181.230.0/24,,,1569182211.256497,1569182213.743334,1569182212.94175,1569182211.262537
1047,1569139018.457,65.8.218.0/24,,,1569182211.459949,1569182213.761308,1569182212.943324,1569182211.466316
1048,1569139011.561,16.94.2.0/24,,,1569182211.5631,1569182213.750247,1569182212.94175,1569182211.568925
1049,1569139011.868,17.95.92.0/24,,,1569182136.671838,1569182138.754967,1569182137.94965,1569182136.677448
1050,1569139011.973,211.201.123.0/24,,,1569182211.974896,1569182213.778324,1569182212.947343,1569182211.977983
1051,1569139012.183,127.177.133.0/24,,,1569182212.185435,1569182213.784492,1569182212.947343,1569182212.188426
1052,1569139197.44,216.83.204.0/24,,,1569182212.607391,1569182218.636972,1569182217.91343,1569182212.611973
1053,1569139049.886,55.44.196.0/24,,,1569182142.370067,1569182143.775423,1569182142.946338,1569182142.376213
1054,1569139013.02,178.232.203.0/24,,,1569182213.025738,1569182218.647989,1569182217.915183,1569182213.030522
1055,1569139013.127,1.13.69.0/24,,,1569182213.131888,1569182218.64801,1569182217.921791,1569182213.135862
1056,1569139064.753,1.159.47.0/24,,,1569182213.236722,1569182218.64801,1569182217.923748,1569182213.241619
1057,1569139236.81,250.67.242.0/24,,,1569182010.045207,1569182013.703461,1569182012.92831,1569182010.051398
1058,1569139013.648,7.191.212.0/24,,,1569182213.652365,1569182218.64801,1569182217.926859,1569182213.658922
1059,1569139014.172,212.64.161.0/24,,,1569182214.17435,1569182218.653897,1569182217.932897,1569182214.179249
1060,1569139014.275,7.43.142.0/24,,,1569182104.801156,1569182108.716739,1569182107.93344,1569182104.805252
1061,1569139014.378,89.116.236.0/24,,,1569182011.509931,1569182013.764336,1569182012.941646,1569182011.5155
1062,1569139110.99,87.243.15.0/24,,,1569182150.766452,1569182153.696869,1569182152.944876,1569182150.769518
1063,1569139171.384,40.48.199.0/24,,,1569182214.803492,1569182218.716909,1569182217.943959,1569182214.809888
1064,1569139170.545,131.87.219.0/24,,,1569182193.48196,1569182198.671935,1569182197.923253,1569182193.48805
1065,1569139065.89,110.44.102.0/24,,,1569182199.833254,1569182203.707248,1569182202.942938,1569182199.841486
1066,1569139075.236,70.81.119.0/24,,,1569182094.659058,1569182098.696638,1569182097.935324,1569182094.663969
1067,1569139193.879,24.139.109.0/24,,,1569182215.437118,1569182218.766925,1569182217.943993,1569182215.444141
1068,1569139015.538,227.49.88.0/24,,,1569182181.882278,,,1569182181.888659
1069,1569139108.922,174.82.33.0/24,,,1569182068.828512,1569182073.647197,1569182072.927162,1569182068.834026
1070,1569139016.264,50.125.27.0/24,,,1569182216.266427,1569182218.785561,1569182217.95469,1569182216.271412
1071,1569139157.657,187.191.163.0/24,,,1569182216.684013,1569182218.785561,1569182217.95469,1569182216.687728
1072,1569139016.785,230.199.90.0/24,,,1569182215.013296,,,1569182215.020551
1073,1569139016.997,36.230.249.0/24,,,1569182216.999735,1569182218.785576,1569182217.954728,1569182217.005
1074,1569139017.201,135.126.0.0/24,,,1569182158.989594,1569182163.647973,1569182162.927613,1569182158.996715
1075,1569139017.304,153.2.237.0/24,,,1569182217.309741,1569182218.788276,1569182217.954728,1569182217.316277
1076,1569139123.806,194.11.235.0/24,,,1569182217.61828,1569182223.636962,1569182222.914364,1569182217.624689
1077,1569139017.719,167.130.183.0/24,,,1569182072.063575,1569182073.745265,1569182072.960097,1569182072.069384
1078,1569139238.51,78.3.171.0/24,,,1569182218.355057,1569182223.649858,1569182222.928963,1569182218.358318
1079,1569139018.871,95.76.177.0/24,,,1569182218.874558,1569182223.649858,1569182222.928984,1569182218.878123
1080,1569139019.076,93.129.41.0/24,,,1569182219.08091,1569182223.656034,1569182222.937881,1569182219.085692
1081,1569139019.289,204.159.55.0/24,,,1569182214.90839,1569182218.719271,1569182217.943982,1569182214.915183
1082,1569139042.503,44.1.31.0/24,,,1569182219.399336,1569182223.680994,1569182222.937881,1569182219.403919
1083,1569139176.63,79.2.167.0/24,,,1569182116.373394,1569182118.775222,1569182117.941566,1569182116.377759
1084,1569139164.353,58.129.54.0/24,,,1569182146.745057,1569182148.823275,1569182147.950638,1569182146.749517
1085,1569139105.315,227.52.110.0/24,,,1569182220.529067,,,1569182220.53214
1086,1569139124.423,251.7.230.0/24,,,1569182221.144039,1569182223.722367,1569182222.948703,1569182221.149142
1087,1569139021.652,127.129.216.0/24,,,1569182221.654538,1569182223.722367,1569182222.948703,1569182221.661345
1088,1569139021.963,117.79.220.0/24,,,1569182221.965062,1569182223.722386,1569182222.94873,1569182221.970232
1089,1569139022.377,161.128.204.0/24,,,1569182016.307506,1569182018.767617,1569182017.945007,1569182016.312813
1090,1569139022.481,17.173.148.0/24,,,1569182222.486029,1569182223.728226,1569182222.977244,1569182222.488997
1091,1569139197.123,112.48.38.0/24,,,1569182045.005396,1569182048.674245,1569182047.927927,1569182045.009246
1092,1569139075.021,182.28.71.0/24,,,1569182222.795971,1569182228.636898,1569182227.914303,1569182222.801799
1093,1569139041.148,93.76.231.0/24,,,1569182222.902277,1569182228.654205,1569182227.916168,1569182222.90976
1094,1569139023.004,111.162.151.0/24,,,1569182214.699066,1569182218.716909,1569182217.943959,1569182214.703983
1095,1569139023.11,2.90.7.0/24,,,1569182223.113305,1569182228.654219,1569182227.923823,1569182223.120066
1096,1569139023.321,175.43.6.0/24,,,1569182223.324755,1569182228.654257,1569182227.928438,1569182223.330845
1097,1569139023.526,185.175.7.0/24,,,1569182223.530703,1569182228.654257,1569182227.928438,1569182223.537912
1098,1569139112.139,69.240.196.0/24,,,1569182224.253336,1569182228.665536,1569182227.938698,1569182224.259353
1099,1569139024.658,25.113.193.0/24,,,1569182224.660286,1569182228.665555,1569182227.938698,1569182224.664451
1100,1569139025.176,238.77.0.0/24,,,1569182058.86275,,,1569182058.868711
1101,1569139025.282,160.159.172.0/24,,,1569182225.284638,1569182228.711628,1569182227.93872,1569182225.292148
1102,1569139080.32,58.58.189.0/24,,,1569182225.594301,1569182228.717783,1569182227.938803,1569182225.601331
1103,1569139104.699,62.183.69.0/24,,,1569182199.726876,1569182203.701438,1569182202.942938,1569182199.7346
1104,1569139158.606,103.22.192.0/24,,,1569182226.210817,1569182228.723191,1569182227.951331,1569182226.218102
1105,1569139100.451,233.251.18.0/24,,,1569182226.615671,,,1569182226.62106
1106,1569139027.128,240.151.16.0/24,,,1569182227.131429,1569182228.759972,1569182227.951331,1569182227.135481
1107,1569139027.34,148.21.167.0/24,,,1569182198.478433,1569182203.668185,1569182202.932984,1569182198.482972
1108,1569139027.445,41.88.178.0/24,,,1569182227.450007,1569182228.765503,1569182227.951374,1569182227.457717
1109,1569139027.551,248.164.70.0/24,,,1569182101.59948,1569182103.731768,1569182102.939606,1569182101.603256
1110,1569139043.851,173.130.24.0/24,,,1569182161.694266,1569182163.775468,1569182162.95523,1569182161.701095
1111,1569139027.965,57.211.238.0/24,,,1569182227.969619,1569182233.648859,1569182232.922803,1569182227.974868
1112,1569139184.884,190.47.254.0/24,,,1569182228.181138,1569182233.648859,1569182232.924675,1569182228.188345
1113,1569139028.389,223.15.22.0/24,,,1569182228.391163,1569182233.648881,1569182232.927912,1569182228.398534
1114,1569139078.674,38.185.21.0/24,,,1569182088.597813,1569182093.640157,1569182092.923289,1569182088.600794
1115,1569139194.413,140.48.151.0/24,,,1569182228.60093,1569182233.648881,1569182232.927912,1569182228.603583
1116,1569139028.703,75.201.41.0/24,,,1569182228.705189,1569182233.651379,1569182232.92971,1569182228.708552
1117,1569139028.806,183.70.4.0/24,,,1569182228.810939,1569182233.653846,1569182232.936748,1569182228.815507
1118,1569139088.511,42.221.61.0/24,,,1569182133.749795,1569182138.642417,1569182137.925179,1569182133.754571
1119,1569139030.683,138.234.242.0/24,,,1569182230.688214,1569182233.733824,1569182232.94105,1569182230.691407
1120,1569139091.614,23.236.178.0/24,,,1569182230.794896,1569182233.733824,1569182232.94105,1569182230.799945
1121,1569139031.104,102.213.141.0/24,,,1569182231.10647,1569182233.733912,1569182232.9505,1569182231.11417
1122,1569139224.331,36.71.227.0/24,,,1569182231.412795,1569182233.745555,1569182232.9505,1569182231.419652
1123,1569139031.614,184.6.146.0/24,,,1569182231.616908,1569182233.745555,1569182232.950522,1569182231.62536
1124,1569139032.136,31.193.12.0/24,,,1569182232.1413,1569182233.750799,1569182232.950522,1569182232.146448
1125,1569139032.349,114.181.30.0/24,,,1569182109.696781,1569182113.724169,1569182112.934295,1569182109.702812
1126,1569139032.556,18.54.10.0/24,,,1569182232.558446,1569182233.755907,1569182232.950605,1569182232.563402
1127,1569139032.765,6.176.179.0/24,,,1569182069.560039,1569182073.673374,1569182072.942396,1569182069.567457
1128,1569139192.528,85.131.245.0/24,,,1569182094.03491,1569182098.64594,1569182097.935228,1569182094.037988
1129,1569139033.589,109.130.255.0/24,,,1569182233.594008,1569182238.639029,1569182237.914547,1569182233.600371
1130,1569139168.338,100.146.5.0/24,,,1569182234.428451,1569182238.658504,1569182237.925563,1569182234.435959
1131,1569139228.753,13.243.219.0/24,,,1569182234.634321,1569182238.658549,1569182237.930152,1569182234.637447
1132,1569139035.139,24.87.214.0/24,,,1569182224.8685,1569182228.695444,1569182227.93872,1569182224.874995
1133,1569139035.244,25.159.184.0/24,,,1569182235.24878,1569182238.658601,1569182237.930152,1569182235.255154
