,announce_ts,prefix,m17d-bgp,m17c-bgp,m169-bgp,m17d-openflow,m17c-openflow,m169-openflow
512,1569137925.352,222.194.219.0/24,,,1569181125.356962,1569181126.844984,1569181125.967926,1569181125.363469
513,1569137925.67,60.41.42.0/24,,,1569181125.676607,1569181131.695112,1569181130.924469,1569181125.679724
514,1569137925.776,201.237.241.0/24,,,1569181125.781745,1569181131.697863,1569181130.926225,1569181125.786728
515,1569137925.985,131.211.138.0/24,,,1569181125.992064,1569181131.711349,1569181130.932104,1569181125.998416
516,1569137926.092,40.100.253.0/24,,,1569181126.099025,1569181131.72815,1569181130.933991,1569181126.107412
517,1569137926.2,37.154.66.0/24,,,1569181126.208248,1569181131.731,1569181130.93571,1569181126.214321
518,1569137926.309,2.132.154.0/24,,,1569181126.318668,1569181131.737188,1569181130.938816,1569181126.323281
519,1569137926.42,221.220.136.0/24,,,1569181126.428726,1569181131.746425,1569181130.938837,1569181126.431838
520,1569137926.529,172.94.158.0/24,,,1569181126.538142,1569181131.755425,1569181130.943128,1569181126.541296
521,1569137926.748,17.114.245.0/24,,,1569181126.757808,1569181131.765149,1569181130.943138,1569181126.764107
522,1569137926.859,89.176.167.0/24,,,1569181126.864918,1569181131.774966,1569181130.943138,1569181126.869569
523,1569137926.965,217.252.167.0/24,,,1569181126.970987,1569181131.785178,1569181130.95137,1569181126.977118
524,1569137927.071,47.104.196.0/24,,,1569181127.078981,1569181131.795155,1569181130.95137,1569181127.087208
525,1569137927.18,215.61.177.0/24,,,1569181127.188411,1569181131.806239,1569181130.95137,1569181127.194715
526,1569137927.289,99.65.74.0/24,,,1569181127.298056,1569181131.813552,1569181130.95137,1569181127.304306
527,1569137927.399,29.248.91.0/24,,,1569181127.407251,1569181131.820694,1569181130.951392,1569181127.413771
528,1569137927.617,156.226.124.0/24,,,1569181127.625677,1569181131.826767,1569181130.951392,1569181127.628634
529,1569137927.944,167.216.54.0/24,,,1569181127.953571,1569181131.832272,1569181130.959481,1569181127.95895
530,1569137928.054,186.241.233.0/24,,,1569181128.063437,1569181131.838511,1569181130.959481,1569181128.070847
531,1569137928.476,216.135.110.0/24,,,1569181128.484672,1569181131.846931,1569181130.959481,1569181128.489554
532,1569137928.585,181.171.67.0/24,,,1569181128.589422,1569181131.855586,1569181130.959481,1569181128.596686
533,1569137928.793,102.81.116.0/24,,,1569181128.797194,1569181131.866184,1569181130.959503,1569181128.803594
534,1569137928.897,232.212.243.0/24,,,1569181128.902829,,,1569181128.908649
535,1569137929.209,168.45.188.0/24,,,1569181129.215372,1569181131.87589,1569181130.959503,1569181129.221838
536,1569137929.316,56.98.231.0/24,,,1569181129.323755,1569181131.885609,1569181130.963628,1569181129.334013
537,1569137929.634,40.130.230.0/24,,,1569181129.640943,1569181131.89672,1569181130.963628,1569181129.645563
538,1569137929.741,40.69.233.0/24,,,1569181129.746358,1569181131.90694,1569181130.963628,1569181129.750909
