,announce_ts,prefix,m17d-bgp,m17c-bgp,m169-bgp,m17d-openflow,m17c-openflow,m169-openflow
263,1568975015.551,54.198.105.0/24,,,1569018215.559108,1569018217.736157,1569018216.557821,1569018215.570321
264,1568975015.66,215.250.115.0/24,,,1569018215.667087,1569018217.768308,1569018221.453207,1569018215.677857
265,1568975015.769,68.46.126.0/24,,,1569018215.774588,1569018217.796124,1569018221.455569,1569018215.785215
266,1568975015.876,233.75.226.0/24,,,1569018215.88397,,,1569018215.894925
267,1568975015.985,190.140.158.0/24,,,1569018215.992267,1569018217.8232,1569018221.457859,1569018216.001852
268,1568975016.094,156.82.101.0/24,,,1569018216.099928,1569018217.848298,1569018221.460157,1569018216.109373
269,1568975016.201,248.131.71.0/24,,,1569018216.208113,1569018217.874986,1569018221.462493,1569018216.217524
270,1568975016.309,152.103.179.0/24,,,1569018216.315929,1569018217.908453,1569018221.464772,1569018216.321318
271,1568975016.417,76.215.29.0/24,,,1569018216.424701,1569018217.919043,1569018221.467036,1569018216.432283
272,1568975016.526,132.127.138.0/24,,,1569018216.532376,1569018217.919059,1569018221.469333,1569018216.541656
273,1568975016.633,65.91.133.0/24,,,1569018216.640092,1569018217.924243,1569018221.471739,1569018216.649729
274,1568975016.741,126.176.229.0/24,,,1569018216.748313,1569018222.114482,1569018221.474554,1569018216.752673
275,1568975016.85,190.250.121.0/24,,,1569018216.857839,1569018217.508511,1569018221.477112,1569018216.861741
276,1568975016.959,188.130.57.0/24,,,1569018216.966668,1569018222.130526,1569018221.479478,1569018216.975941
277,1568975017.068,48.140.116.0/24,,,1569018217.0755,1569018222.130542,1569018221.48183,1569018217.087145
278,1568975017.177,8.208.87.0/24,,,1569018217.185986,1569018222.130587,1569018221.48417,1569018217.194536
279,1568975017.287,56.252.19.0/24,,,1569018217.293205,1569018222.137888,1569018221.486525,1569018217.304587
280,1568975017.395,66.140.141.0/24,,,1569018217.402712,1569018222.153552,1569018221.489046,1569018217.413607
281,1568975017.504,39.36.66.0/24,,,1569018217.511802,1569018222.20135,1569018221.491401,1569018217.5251
282,1568975017.613,49.63.12.0/24,,,1569018217.62157,1569018222.227899,1569018221.493753,1569018217.629135
283,1568975017.723,144.70.50.0/24,,,1569018217.731717,1569018222.242756,1569018221.496114,1569018217.742153
284,1568975017.833,140.72.50.0/24,,,1569018217.840036,1569018222.262896,1569018221.498514,1569018217.848825
285,1568975017.941,174.148.57.0/24,,,1569018217.948135,1569018222.284537,1569018221.500908,1569018217.957635
286,1568975018.049,175.200.163.0/24,,,1569018218.052049,1569018222.292432,1569018221.503371,1569018218.060319
287,1568975018.152,124.29.206.0/24,,,1569018218.154381,1569018222.299387,1569018221.505734,1569018218.161976
288,1568975018.255,171.132.43.0/24,,,1569018218.259691,1569018222.313234,1569018221.508206,1569018218.268638
289,1568975018.36,83.228.103.0/24,,,1569018218.364919,1569018222.336089,1569018221.510751,1569018218.374376
290,1568975018.466,220.145.235.0/24,,,1569018218.47145,1569018222.359281,1569018221.513208,1569018218.48134
291,1568975018.573,251.92.126.0/24,,,1569018218.578771,1569018222.378523,1569018221.515762,1569018218.589867
292,1568975018.681,59.117.64.0/24,,,1569018218.687526,1569018222.395043,1569018221.518121,1569018218.696475
293,1568975018.789,10.112.231.0/24,,,1569018218.795025,1569018222.410097,1569018221.520448,1569018218.798969
294,1568975018.896,181.15.239.0/24,,,1569018218.904512,1569018222.424171,1569018221.522883,1569018218.909362
295,1568975019.006,34.7.20.0/24,,,1569018219.013771,1569018222.439125,1569018221.525243,1569018219.017745
296,1568975019.115,181.232.133.0/24,,,1569018219.124046,1569018222.455341,1569018221.527781,1569018219.129327
297,1568975019.225,38.37.63.0/24,,,1569018219.232501,1569018222.483098,1569018221.53018,1569018219.238784
298,1568975019.334,241.124.250.0/24,,,1569018219.341202,1569018222.507452,1569018221.532614,1569018219.351373
299,1568975019.442,35.56.93.0/24,,,1569018219.449193,1569018222.528577,1569018221.535039,1569018219.460175
300,1568975019.551,84.129.249.0/24,,,1569018219.558153,1569018222.547511,1569018221.537438,1569018219.567622
301,1568975019.659,169.203.198.0/24,,,1569018219.665852,1569018222.554893,1569018221.539936,1569018219.674883
302,1568975019.767,34.237.200.0/24,,,1569018219.773074,1569018222.5653,1569018221.542296,1569018219.781236
303,1568975019.874,172.136.25.0/24,,,1569018219.88167,1569018222.5788,1569018221.544882,1569018219.88973
304,1568975019.983,144.22.171.0/24,,,1569018219.989456,1569018222.593817,1569018221.547255,1569018219.99847
305,1568975020.09,239.4.17.0/24,,,1569018220.092539,,,1569018220.102216
306,1568975020.193,108.7.116.0/24,,,1569018220.197336,1569018222.610884,1569018221.549879,1569018220.206355
307,1568975020.298,103.12.212.0/24,,,1569018220.303507,1569018222.636482,1569018221.552216,1569018220.312249
308,1568975020.405,161.208.107.0/24,,,1569018220.412212,1569018222.653371,1569018221.554563,1569018220.423024
309,1568975020.513,244.140.72.0/24,,,1569018220.522816,1569018222.665797,1569018221.556934,1569018220.53384
310,1568975020.624,224.179.133.0/24,,,1569018220.629033,,,1569018220.636009
311,1568975020.73,166.216.199.0/24,,,1569018220.734956,1569018222.683594,1569018226.451403,1569018220.743781
312,1568975020.836,51.68.187.0/24,,,1569018220.844175,1569018222.690631,1569018226.454748,1569018220.849165
313,1568975020.945,144.50.75.0/24,,,1569018220.952094,1569018222.698526,1569018226.457382,1569018220.958693
314,1568975021.053,172.82.185.0/24,,,1569018221.060243,1569018222.713375,1569018226.459983,1569018221.069665
315,1568975021.161,155.251.34.0/24,,,1569018221.166937,1569018222.726662,1569018226.462344,1569018221.179619
316,1568975021.268,8.250.44.0/24,,,1569018221.27455,1569018222.751722,1569018226.464688,1569018221.283119
317,1568975021.377,65.222.27.0/24,,,1569018221.38421,1569018222.773617,1569018226.467019,1569018221.388819
318,1568975021.486,5.140.168.0/24,,,1569018221.490645,1569018222.78703,1569018226.469366,1569018221.49895
319,1568975021.591,234.187.60.0/24,,,1569018221.594059,,,1569018221.605773
320,1568975021.694,118.161.192.0/24,,,1569018221.699064,1569018227.11608,1569018226.471722,1569018221.707928
321,1568975021.8,14.23.240.0/24,,,1569018221.805528,1569018227.124044,1569018226.474109,1569018221.816491
322,1568975021.906,114.16.95.0/24,,,1569018221.911192,1569018227.137792,1569018226.476395,1569018221.919806
323,1568975022.012,218.217.173.0/24,,,1569018222.019337,1569018227.17235,1569018226.478713,1569018222.029667
324,1568975022.121,137.13.166.0/24,,,1569018222.126477,1569018227.196465,1569018226.480981,1569018222.137149
325,1568975022.228,213.180.21.0/24,,,1569018222.235994,1569018227.225959,1569018226.483251,1569018222.246129
326,1568975022.337,205.164.109.0/24,,,1569018222.346522,1569018227.244257,1569018226.485538,1569018222.356211
327,1568975022.447,167.134.248.0/24,,,1569018222.452602,1569018227.278801,1569018226.4888,1569018222.462923
328,1568975022.554,78.42.34.0/24,,,1569018222.561956,1569018227.30739,1569018226.491231,1569018222.572396
329,1568975022.663,104.86.241.0/24,,,1569018222.669372,1569018227.330037,1569018226.493844,1569018222.680581
330,1568975022.771,198.69.56.0/24,,,1569018222.77865,1569018227.376777,1569018226.496258,1569018222.785701
331,1568975022.88,175.40.158.0/24,,,1569018222.887827,1569018227.395181,1569018226.499838,1569018222.892085
332,1568975022.989,218.234.182.0/24,,,1569018222.997638,1569018227.415242,1569018226.502204,1569018223.006247
333,1568975023.099,1.34.158.0/24,,,1569018223.107751,1569018227.436602,1569018226.504751,1569018223.117526
334,1568975023.209,192.50.119.0/24,,,1569018223.217235,1569018227.460559,1569018226.507223,1569018223.22545
335,1568975023.318,15.99.153.0/24,,,1569018223.321851,1569018227.4811,1569018226.509818,1569018223.332317
336,1568975023.422,5.58.177.0/24,,,1569018223.427121,1569018227.500995,1569018226.512584,1569018223.436633
337,1568975023.528,214.175.64.0/24,,,1569018223.534324,1569018227.518108,1569018226.514943,1569018223.545737
338,1568975023.635,29.214.159.0/24,,,1569018223.64119,1569018227.541717,1569018226.517345,1569018223.649201
339,1568975023.743,97.1.213.0/24,,,1569018223.750079,1569018227.558288,1569018226.519994,1569018223.760146
340,1568975023.851,126.237.231.0/24,,,1569018223.858511,1569018227.577945,1569018226.52256,1569018223.867005
341,1568975023.96,136.75.168.0/24,,,1569018223.967912,1569018227.600302,1569018226.52518,1569018223.977778
342,1568975024.069,119.19.93.0/24,,,1569018224.076723,1569018227.62676,1569018226.527564,1569018224.085211
343,1568975024.177,31.80.119.0/24,,,1569018224.180027,1569018227.657197,1569018226.530211,1569018224.188709
344,1568975024.281,171.139.149.0/24,,,1569018224.288195,1569018227.685893,1569018226.532689,1569018224.298577
345,1568975024.389,117.176.61.0/24,,,1569018224.395005,1569018227.715441,1569018226.53509,1569018224.405747
346,1568975024.496,168.97.11.0/24,,,1569018224.502769,1569018227.745319,1569018226.537745,1569018224.509468
347,1568975024.605,135.38.45.0/24,,,1569018224.613492,1569018227.774624,1569018226.540205,1569018224.620163
348,1568975024.715,109.162.219.0/24,,,1569018224.720568,1569018227.801315,1569018226.542646,1569018224.728371
349,1568975024.823,96.100.74.0/24,,,1569018224.829833,1569018227.821488,1569018226.545226,1569018224.836105
350,1568975024.931,154.180.173.0/24,,,1569018224.937651,1569018227.840784,1569018226.547781,1569018224.945712
351,1568975025.039,227.142.131.0/24,,,1569018225.046381,,,1569018225.056695
352,1568975025.148,51.201.241.0/24,,,1569018225.155827,1569018227.863052,1569018226.550422,1569018225.165092
353,1568975025.257,230.241.17.0/24,,,1569018225.264219,,,1569018225.276352
354,1568975025.365,216.199.132.0/24,,,1569018225.373915,1569018227.897447,1569018226.553023,1569018225.382805
355,1568975025.475,57.178.184.0/24,,,1569018225.481167,1569018227.933391,1569018226.555612,1569018225.490713
356,1568975025.583,85.70.14.0/24,,,1569018225.589289,1569018227.962948,1569018231.454068,1569018225.59901
357,1568975025.69,223.64.87.0/24,,,1569018225.696604,1569018227.993284,1569018231.456441,1569018225.708625
358,1568975025.798,47.207.103.0/24,,,1569018225.806505,1569018228.020015,1569018231.458879,1569018225.814773
359,1568975025.908,251.229.134.0/24,,,1569018225.915314,1569018228.039169,1569018231.461474,1569018225.922339
360,1568975026.017,192.8.42.0/24,,,1569018226.024428,1569018228.057857,1569018231.464038,1569018226.034143
361,1568975026.125,220.54.21.0/24,,,1569018226.127841,1569018228.078014,1569018231.466482,1569018226.139927
362,1568975026.228,35.117.61.0/24,,,1569018226.231872,1569018228.111186,1569018231.46888,1569018226.24171
363,1568975026.332,15.134.13.0/24,,,1569018226.338054,1569018228.142897,1569018231.471404,1569018226.349942
364,1568975026.439,120.213.245.0/24,,,1569018226.44716,1569018228.172549,1569018231.473922,1569018226.452642
365,1568975026.548,239.183.18.0/24,,,1569018226.553953,,,1569018226.560728
366,1568975026.655,36.48.253.0/24,,,1569018226.661386,1569018232.113375,1569018231.476628,1569018226.670547
367,1568975026.763,105.171.241.0/24,,,1569018226.770051,1569018232.121144,1569018231.478958,1569018226.780117
368,1568975026.871,180.252.151.0/24,,,1569018226.878532,1569018232.121163,1569018231.481523,1569018226.885228
369,1568975026.98,107.217.86.0/24,,,1569018226.98652,1569018232.125551,1569018231.484197,1569018226.996545
370,1568975027.088,27.247.220.0/24,,,1569018227.09634,1569018232.156357,1569018231.486722,1569018227.106758
371,1568975027.197,157.185.57.0/24,,,1569018227.205849,1569018232.200867,1569018231.489367,1569018227.216693
372,1568975027.307,209.189.251.0/24,,,1569018227.310317,1569018232.222888,1569018231.491968,1569018227.319208
373,1568975027.411,157.170.188.0/24,,,1569018227.415197,1569018232.235226,1569018231.494548,1569018227.42547
374,1568975027.516,77.226.200.0/24,,,1569018227.521583,1569018232.248436,1569018231.497128,1569018227.529545
375,1568975027.623,194.64.184.0/24,,,1569018227.629019,1569018232.26438,1569018231.499734,1569018227.63714
376,1568975027.73,164.132.7.0/24,,,1569018227.736465,1569018232.288022,1569018231.502233,1569018227.747071
377,1568975027.838,48.220.83.0/24,,,1569018227.84537,1569018232.311731,1569018231.504719,1569018227.854227
378,1568975027.947,127.146.167.0/24,,,1569018227.952705,1569018232.326258,1569018231.507392,1569018227.960652
379,1568975028.054,38.213.209.0/24,,,1569018228.058741,1569018232.340876,1569018231.509803,1569018228.065927
380,1568975028.16,119.229.195.0/24,,,1569018228.164335,1569018232.353439,1569018231.512223,1569018228.174194
381,1568975028.265,103.209.49.0/24,,,1569018228.273075,1569018232.369302,1569018231.514604,1569018228.281733
382,1568975028.375,70.249.180.0/24,,,1569018228.382878,1569018232.388649,1569018231.516939,1569018228.392111
383,1568975028.484,165.182.241.0/24,,,1569018228.487821,1569018232.421377,1569018231.519284,1569018228.496863
384,1568975028.588,155.10.100.0/24,,,1569018228.592945,1569018232.446422,1569018231.521604,1569018228.60242
385,1568975028.694,197.250.143.0/24,,,1569018228.698376,1569018232.454028,1569018231.523981,1569018228.710159
386,1568975028.799,105.129.151.0/24,,,1569018228.807137,1569018232.458958,1569018231.526368,1569018228.815221
387,1568975028.908,121.214.206.0/24,,,1569018228.914969,1569018232.464985,1569018231.528742,1569018228.921327
388,1568975029.016,182.172.19.0/24,,,1569018229.023127,1569018232.49793,1569018231.531114,1569018229.032365
389,1568975029.124,113.188.103.0/24,,,1569018229.13064,1569018232.518691,1569018231.533474,1569018229.141049
390,1568975029.232,165.122.179.0/24,,,1569018229.23818,1569018232.531242,1569018231.535783,1569018229.246748
391,1568975029.339,192.131.37.0/24,,,1569018229.346828,1569018232.549241,1569018231.538104,1569018229.357763
392,1568975029.448,44.27.121.0/24,,,1569018229.455043,1569018232.567199,1569018231.540623,1569018229.462641
393,1568975029.556,249.128.46.0/24,,,1569018229.563792,1569018232.576477,1569018231.543444,1569018229.571915
394,1568975029.665,92.104.228.0/24,,,1569018229.673083,1569018232.588613,1569018231.545965,1569018229.683302
395,1568975029.774,136.57.55.0/24,,,1569018229.780603,1569018232.609122,1569018231.548334,1569018229.791101
396,1568975029.882,148.33.203.0/24,,,1569018229.890527,1569018232.638807,1569018231.550831,1569018229.899218
397,1568975029.992,71.15.220.0/24,,,1569018229.997577,1569018232.65523,1569018231.553529,1569018230.005819
398,1568975030.099,39.18.182.0/24,,,1569018230.105286,1569018232.670785,1569018231.555917,1569018230.115179
399,1568975030.206,198.98.84.0/24,,,1569018230.210786,1569018232.681111,1569018231.55831,1569018230.22015
400,1568975030.312,168.149.63.0/24,,,1569018230.318908,1569018232.690045,1569018231.560713,1569018230.32833
401,1568975030.42,125.182.17.0/24,,,1569018230.425921,1569018232.703431,1569018231.563134,1569018230.437032
402,1568975030.528,254.112.16.0/24,,,1569018230.535186,1569018232.738891,1569018231.565653,1569018230.543609
403,1568975030.636,212.34.181.0/24,,,1569018230.643616,1569018232.763809,1569018231.568061,1569018230.652593
404,1568975030.745,207.32.101.0/24,,,1569018230.752969,1569018232.779456,1569018236.455404,1569018230.763106
405,1568975030.854,155.14.130.0/24,,,1569018230.862773,1569018232.795843,1569018236.458811,1569018230.86841
406,1568975030.964,21.115.253.0/24,,,1569018230.97113,1569018232.802825,1569018236.462017,1569018230.980711
407,1568975031.072,37.147.183.0/24,,,1569018231.077976,1569018232.809976,1569018236.465252,1569018231.086809
408,1568975031.179,210.27.54.0/24,,,1569018231.186228,1569018232.825902,1569018236.468396,1569018231.195259
409,1568975031.288,199.119.30.0/24,,,1569018231.29666,1569018232.838292,1569018236.471481,1569018231.3065
410,1568975031.398,125.164.64.0/24,,,1569018231.405526,1569018232.869428,1569018236.476583,1569018231.417235
411,1568975031.507,162.178.8.0/24,,,1569018231.515333,1569018232.890086,1569018236.479422,1569018231.520878
412,1568975031.617,82.44.135.0/24,,,1569018231.62556,1569018237.114368,1569018236.482206,1569018231.633507
413,1568975031.727,71.59.54.0/24,,,1569018231.733806,1569018237.122386,1569018236.484818,1569018231.742454
414,1568975031.835,164.143.20.0/24,,,1569018231.841965,1569018237.127469,1569018236.489892,1569018231.850425
415,1568975031.944,125.21.237.0/24,,,1569018231.951545,1569018237.122402,1569018236.487352,1569018231.960308
416,1568975032.053,242.255.177.0/24,,,1569018232.060921,1569018237.15033,1569018236.492325,1569018232.070527
417,1568975032.162,194.109.221.0/24,,,1569018232.166637,1569018237.180596,1569018236.495058,1569018232.178211
418,1568975032.267,143.125.28.0/24,,,1569018232.274108,1569018237.201307,1569018236.49798,1569018232.286021
419,1568975032.376,200.61.198.0/24,,,1569018232.383314,1569018237.221312,1569018236.500543,1569018232.394506
420,1568975032.485,75.241.148.0/24,,,1569018232.49441,1569018237.256134,1569018236.505575,1569018232.501665
421,1568975032.595,129.74.185.0/24,,,1569018232.604172,1569018237.241427,1569018236.503055,1569018232.612008
422,1568975032.706,124.179.131.0/24,,,1569018232.712659,1569018237.287471,1569018236.476583,1569018232.721083
423,1568975032.813,250.92.82.0/24,,,1569018232.820431,1569018237.272045,1569018236.508159,1569018232.83005
424,1568975032.922,176.184.227.0/24,,,1569018232.928827,1569018237.321248,1569018236.513303,1569018232.935039
425,1568975033.03,142.43.83.0/24,,,1569018233.036889,1569018237.307005,1569018236.510677,1569018233.044054
426,1568975033.138,45.24.101.0/24,,,1569018233.145827,1569018237.354344,1569018236.518103,1569018233.154502
427,1568975033.247,103.4.62.0/24,,,1569018233.254612,1569018237.337151,1569018236.515666,1569018233.264652
428,1568975033.356,138.96.143.0/24,,,1569018233.364068,1569018237.385795,1569018236.523296,1569018233.373132
429,1568975033.465,100.116.181.0/24,,,1569018233.474561,1569018237.369887,1569018236.520596,1569018233.483429
430,1568975033.576,67.175.58.0/24,,,1569018233.582995,1569018237.399351,1569018236.525754,1569018233.591167
431,1568975033.684,136.168.255.0/24,,,1569018233.687645,1569018237.41086,1569018236.528501,1569018233.695069
432,1568975033.788,216.6.124.0/24,,,1569018233.793252,1569018237.427106,1569018236.530882,1569018233.802325
433,1568975033.894,93.120.180.0/24,,,1569018233.89982,1569018237.449194,1569018236.533235,1569018233.909439
434,1568975034.001,32.67.247.0/24,,,1569018234.006988,1569018237.469067,1569018236.535579,1569018234.014897
435,1568975034.11,102.26.168.0/24,,,1569018234.117199,1569018237.481547,1569018236.537925,1569018234.125635
436,1568975034.219,179.155.94.0/24,,,1569018234.223613,1569018237.488015,1569018236.540327,1569018234.231896
437,1568975034.324,6.27.82.0/24,,,1569018234.330741,1569018237.498794,1569018236.542769,1569018234.339367
438,1568975034.432,40.166.118.0/24,,,1569018234.438515,1569018237.519188,1569018236.545242,1569018234.446117
439,1568975034.54,32.114.29.0/24,,,1569018234.546393,1569018237.543486,1569018236.547721,1569018234.554432
440,1568975034.648,212.153.107.0/24,,,1569018234.654884,1569018237.562451,1569018236.55028,1569018234.66512
441,1568975034.756,32.16.245.0/24,,,1569018234.764499,1569018237.569111,1569018236.553682,1569018234.773364
442,1568975034.866,215.123.140.0/24,,,1569018234.873645,1569018237.574244,1569018236.556208,1569018234.883407
443,1568975034.975,31.140.128.0/24,,,1569018234.982214,1569018237.6047,1569018236.558584,1569018234.99391
444,1568975035.084,249.170.112.0/24,,,1569018235.090875,1569018237.633917,1569018236.560932,1569018235.101195
445,1568975035.192,113.77.83.0/24,,,1569018235.198214,1569018237.654116,1569018236.563283,1569018235.209219
446,1568975035.299,70.137.98.0/24,,,1569018235.306718,1569018237.670911,1569018236.56567,1569018235.314846
447,1568975035.408,127.182.50.0/24,,,1569018235.415102,1569018237.687444,1569018236.56801,1569018235.422919
448,1568975035.516,74.112.162.0/24,,,1569018235.522628,1569018237.710315,1569018236.570477,1569018235.53066
449,1568975035.624,215.76.168.0/24,,,1569018235.629359,1569018237.728636,1569018236.572861,1569018235.638192
450,1568975035.732,122.0.153.0/24,,,1569018235.738081,1569018237.734192,1569018241.454243,1569018235.745463
451,1568975035.839,58.242.89.0/24,,,1569018235.846158,1569018237.747079,1569018241.456573,1569018235.856034
452,1568975035.948,143.58.19.0/24,,,1569018235.95626,1569018237.760387,1569018241.458862,1569018235.966035
453,1568975036.057,236.208.91.0/24,,,1569018236.064546,,,1569018236.077142
454,1568975036.166,120.160.28.0/24,,,1569018236.17126,1569018237.795541,1569018241.461174,1569018236.179188
455,1568975036.272,171.249.160.0/24,,,1569018236.274247,1569018237.820475,1569018241.46348,1569018236.284586
456,1568975036.375,209.147.28.0/24,,,1569018236.379194,1569018237.834888,1569018241.466578,1569018236.386242
457,1568975036.48,72.131.36.0/24,,,1569018236.485246,1569018237.849603,1569018241.470567,1569018236.496142
458,1568975036.586,124.151.226.0/24,,,1569018236.593588,1569018242.113264,1569018241.474846,1569018236.600818
459,1568975036.695,202.127.209.0/24,,,1569018236.701008,1569018242.122008,1569018241.474865,1569018236.709158
460,1568975036.803,75.58.226.0/24,,,1569018236.809262,1569018242.122021,1569018241.479199,1569018236.817305
461,1568975036.91,109.27.103.0/24,,,1569018236.916124,1569018242.126229,1569018241.479219,1569018236.923092
462,1568975037.018,148.19.122.0/24,,,1569018237.026147,1569018242.151989,1569018241.481536,1569018237.036071
463,1568975037.128,220.182.98.0/24,,,1569018237.134218,1569018242.174053,1569018241.483926,1569018237.145755
464,1568975037.236,217.36.86.0/24,,,1569018237.246379,1569018242.18796,1569018241.486295,1569018237.25662
465,1568975037.348,66.93.52.0/24,,,1569018237.356603,1569018242.193267,1569018241.488634,1569018237.365804
466,1568975037.458,210.41.68.0/24,,,1569018237.46674,1569018242.198913,1569018241.490973,1569018237.475832
467,1568975037.567,19.249.113.0/24,,,1569018237.573766,1569018242.217192,1569018241.493312,1569018237.585246
468,1568975037.675,99.133.55.0/24,,,1569018237.681705,1569018242.241562,1569018241.495649,1569018237.68908
469,1568975037.783,117.219.206.0/24,,,1569018237.792955,1569018242.262095,1569018241.498011,1569018237.801906
470,1568975037.895,82.128.178.0/24,,,1569018237.903884,1569018242.267717,1569018241.501024,1569018237.911685
471,1568975038.005,186.126.146.0/24,,,1569018238.01057,1569018242.277579,1569018241.503441,1569018238.019477
472,1568975038.112,94.62.116.0/24,,,1569018238.120203,1569018242.296829,1569018241.505832,1569018238.129051
473,1568975038.221,98.67.36.0/24,,,1569018238.223151,1569018242.316619,1569018241.508241,1569018238.232141
474,1568975038.324,227.179.240.0/24,,,1569018238.329725,,,1569018238.338939
475,1568975038.431,181.54.91.0/24,,,1569018238.436754,1569018242.332348,1569018241.510634,1569018238.445423
476,1568975038.538,177.161.217.0/24,,,1569018238.54587,1569018242.347256,1569018241.51325,1569018238.554827
477,1568975038.647,86.135.198.0/24,,,1569018238.652393,1569018242.360432,1569018241.51563,1569018238.661234
478,1568975038.754,128.169.247.0/24,,,1569018238.762127,1569018242.375912,1569018241.518048,1569018238.77242
479,1568975038.863,89.190.111.0/24,,,1569018238.865613,1569018242.382994,1569018241.520566,1569018238.87498
480,1568975038.966,82.215.69.0/24,,,1569018238.970733,1569018242.395279,1569018241.522988,1569018238.97721
481,1568975039.071,181.48.169.0/24,,,1569018239.0768,1569018242.412686,1569018241.525526,1569018239.085378
482,1568975039.178,56.106.145.0/24,,,1569018239.18319,1569018242.435283,1569018241.527917,1569018239.19133
483,1568975039.284,244.121.125.0/24,,,1569018239.291088,1569018242.453268,1569018241.530443,1569018239.30165
484,1568975039.392,84.132.44.0/24,,,1569018239.400235,1569018242.461717,1569018241.532842,1569018239.408563
485,1568975039.501,14.248.198.0/24,,,1569018239.508553,1569018242.471637,1569018241.535429,1569018239.51705
486,1568975039.609,172.4.31.0/24,,,1569018239.615946,1569018242.492102,1569018241.537859,1569018239.625645
487,1568975039.718,124.106.156.0/24,,,1569018239.725116,1569018242.511376,1569018241.540464,1569018239.734126
488,1568975039.826,113.196.68.0/24,,,1569018239.832425,1569018242.525832,1569018241.542882,1569018239.841005
489,1568975039.933,8.214.135.0/24,,,1569018239.940605,1569018242.53981,1569018241.545263,1569018239.949281
490,1568975040.042,180.139.170.0/24,,,1569018240.04951,1569018242.571158,1569018241.550195,1569018240.054543
491,1568975040.151,220.233.150.0/24,,,1569018240.159139,1569018242.557341,1569018241.547729,1569018240.166996
492,1568975040.261,106.75.52.0/24,,,1569018240.267414,1569018242.583678,1569018241.552665,1569018240.275248
493,1568975040.368,110.11.171.0/24,,,1569018240.37437,1569018242.600532,1569018241.555091,1569018240.381641
494,1568975040.475,113.199.193.0/24,,,1569018240.482493,1569018242.61344,1569018241.557606,1569018240.489687
495,1568975040.583,160.16.179.0/24,,,1569018240.590508,1569018242.625206,1569018241.56009,1569018240.601677
496,1568975040.692,206.36.241.0/24,,,1569018240.698937,1569018242.637205,1569018241.470587,1569018240.708923
497,1568975040.8,4.175.83.0/24,,,1569018240.80817,1569018242.645232,1569018246.459118,1569018240.81787
498,1568975040.91,206.47.37.0/24,,,1569018240.917306,1569018242.692986,1569018246.463805,1569018240.92657
499,1568975041.018,40.164.11.0/24,,,1569018241.026389,1569018242.65846,1569018246.461494,1569018241.035956
